date,open,high,low,close,volume
2025-05-22,132.198841058,134.218365061,131.519001294,132.798699673,187343954
2025-05-23,129.96936654,132.648735019,129.129564479,131.259062561,198821324
2025-05-27,134.118388625,135.628032806,133.278586564,135.468070509,192953613
2025-05-28,135.992946796,137.217658135,134.758237814,134.778233101,304021146
2025-05-29,142.211481103,143.456187729,137.877502611,139.15720099,370615167
2025-05-30,138.682312919,139.587099663,132.888678465,135.098157696,333170851
2025-06-02,135.458072865,138.087453126,135.368094073,137.347627502,197663116
2025-06-03,138.747297603,141.966538836,137.917493186,141.186722636,225578783
2025-06-04,142.156494064,142.356446935,139.512117337,141.886557687,167120819
2025-06-05,142.136498776,143.966067552,138.797285821,139.957012476,232410759
2025-06-06,142.476418658,143.23623957,141.4766543,141.686604815,153986153
2025-06-09,143.156258422,144.96583191,141.906552974,142.596390381,185114494
2025-06-10,142.656376243,144.255999215,141.491650765,143.926076977,155881897
2025-06-11,144.585967408,144.965904256,141.846422766,142.806263225,167694044
2025-06-12,141.946406147,144.975902595,141.82642609,144.975902595,162364991
2025-06-13,142.456321391,143.556138583,140.831591448,141.946406147,180820565
2025-06-16,143.321177637,146.150707322,143.176301718,144.665954113,183133666
2025-06-17,144.465987351,145.195866033,143.756105345,144.096048841,139108000
2025-06-18,143.981067953,145.625794572,143.09621503,145.455822824,161494121
2025-06-20,145.425827809,146.175703168,142.626293139,143.826093712,242956157
2025-06-23,142.476318067,144.755939156,142.006396176,144.146040531,154308941
2025-06-24,145.535809529,147.935410675,145.4758195,147.875420646,187566121
2025-06-25,149.245192967,154.424332108,149.235194629,154.284355375,269146471
2025-06-26,155.94907867,156.68895569,153.974406894,154.994237381,198145746
2025-06-27,156.014067868,158.683624143,155.229198326,157.723783685,263234539
2025-06-30,158.373675662,158.633632453,155.934081163,157.963743799,194580316
2025-07-01,156.264026321,157.173875089,151.464824028,153.274523226,213143621
2025-07-02,152.954576406,157.573808613,152.944578068,157.223866779,171224111
2025-07-03,158.343680648,160.953246894,157.743780361,159.313519444,143716055
2025-07-07,158.1737089,159.28352443,157.31585149,158.213702252,140138975
2025-07-08,159.303521106,160.193373198,158.363677324,159.97340976,138133025
2025-07-09,161.193207009,164.392675204,161.13321698,162.852931135,183656443
2025-07-10,164.292691823,164.472661909,161.583142195,164.072728385,167704075
2025-07-11,163.687792367,167.862098528,163.442833084,164.89259211,193633263
2025-07-14,165.342517325,165.462497382,161.993074058,164.04273337,136975754
2025-07-15,171.161550105,172.371349016,169.166881652,170.671631537,230627350
2025-07-16,171.031571709,171.721457039,168.871930677,171.341520191,158831509
2025-07-17,171.991412168,174.131056523,170.801609933,172.971249303,160841119
2025-07-18,173.611142942,174.221041566,171.231538471,172.381347354,146456416
2025-07-21,172.72129085,173.351186151,170.971581681,171.351518529,123126136
2025-07-22,171.311525176,171.361516867,164.552648614,167.002241451,193114327
2025-07-23,169.501825978,171.231538471,167.942085233,170.751618242,154082197
2025-07-24,172.411342368,173.801111366,171.271531824,173.711126323,128984628
2025-07-25,173.581147927,174.690963457,172.93125595,173.471166208,122316792
2025-07-28,173.99107979,176.970584547,173.941088099,176.720626094,140023521
2025-07-29,177.930425005,179.350189017,174.990913601,175.480832168,154077512
2025-07-30,176.480665979,179.86010426,176.010744088,179.240207297,174312208
2025-07-31,182.869604031,183.269537556,175.900762369,177.840439962,221685446
2025-08-01,174.061068156,176.510660993,170.861599961,173.691129646,204528985
2025-08-04,175.130890334,180.170052742,174.490996695,179.97008598,148174609
2025-08-05,179.590149131,180.23004277,175.870767354,178.230375148,156407621
2025-08-06,176.295696724,179.870102598,176.220709188,179.390182369,137192265
2025-08-07,181.539825063,183.849441166,178.765286237,180.739958014,151878365
2025-08-08,181.519828387,183.269537556,180.370019504,182.669637269,123396679
2025-08-11,182.019745292,183.809447814,180.220044432,182.02974363,138323191
2025-08-12,182.92959406,184.449341453,179.430175722,183.129560822,145729202
2025-08-13,182.584651395,183.939426209,179.320194002,181.559821739,179871724
2025-08-14,179.720127527,182.989584089,179.430175722,181.989750278,129553959
2025-08-15,181.849773544,181.86977022,178.012111427,180.420011194,156602161
2025-08-18,180.569986266,182.907097799,180.559987928,181.97975194,132007959
2025-08-19,182.39968214,182.469670507,175.460835492,175.610810564,185229219
2025-08-20,175.135889503,175.970750736,168.77294713,175.370850449,215142725
2025-08-21,174.820941853,176.870601165,173.781114689,174.950920248,140040850
2025-08-22,172.581314116,178.560320306,171.171548443,177.960420019,172789427
2025-08-25,178.320360191,181.879768559,176.540656008,179.780117555,163012789
2025-08-26,180.025076839,182.359688788,178.780283744,181.739791825,168688186
2025-08-27,181.949756925,182.459672169,179.07023555,181.569820077,235518949
2025-08-28,180.789949705,184.439343115,176.380682598,180.140057727,281787824
2025-08-29,178.080400077,178.120393429,173.116225205,174.151053199,243257873
2025-09-02,169.97174787,172.350352506,167.192209875,170.751618242,231164853
2025-09-03,171.031571709,172.381347354,168.846934832,170.591644832,164424873
2025-09-04,170.541653142,171.831438758,169.381845921,171.631471996,141670144
2025-09-05,168.002075262,169.001909073,164.04273337,166.992243113,224441435
2025-09-08,167.522155033,170.931588328,167.32218827,168.282028729,163769133
2025-09-09,169.061899101,170.951585004,166.712389629,170.731621566,157548392
2025-09-10,176.610644375,179.260203974,175.440838816,177.300529704,226852020
2025-09-11,179.660270776,180.260204895,176.460622143,177.150546379,151159274
2025-09-12,177.750480498,178.575389911,176.430625437,177.800475008,124911026
2025-09-15,175.650711082,178.830361912,174.490838452,177.730482694,147061559
2025-09-16,176.980565046,177.480510145,174.360852727,174.860797826,140737775
2025-09-17,172.621043782,173.180982293,168.391508245,170.271301817,211843817
2025-09-18,173.960896648,177.080554065,172.941008646,176.220648495,191763313
2025-09-19,175.750700102,178.060446459,175.160764885,176.65060128,237182143
2025-09-22,175.280751709,184.52973604,174.686117008,183.589839254,269637001
2025-09-23,181.95001933,182.399969919,176.190651789,178.410408029,192559552
2025-09-24,179.750260894,179.760259796,175.380740729,176.95056834,143564116
2025-09-25,174.460841747,180.240207091,173.105990528,177.670489282,191586733
2025-09-26,178.150436577,179.750260894,174.910792336,178.170434381,148573732
2025-09-29,180.405188974,183.979796432,180.300200503,181.830032506,193063455
2025-09-30,182.060007251,187.329428595,181.460073133,186.559513142,236981032
2025-10-01,185.219660277,188.119341851,183.879807412,187.219440673,173844901
2025-10-02,189.57918154,191.029022327,188.039350635,188.8692595,136805821
2025-10-03,189.169226559,190.339098091,185.359644905,187.599398948,137596896
2025-10-06,185.479631729,187.209441771,183.309869999,185.519627336,157678104
2025-10-07,186.209551573,189.039240833,183.979796432,185.019682237,140088008
2025-10-08,186.54951424,189.57918154,186.519517534,189.089235343,130168861
2025-10-09,192.20389331,195.278555669,191.039021229,192.548855428,182997234
2025-10-10,193.483752763,195.598520532,182.030010545,183.139888665,268774359
2025-10-13,187.944361067,190.089025552,185.93958122,188.299322087,153482755
2025-10-14,184.749711884,184.77970859,179.68026858,180.010232345,205641380
2025-10-15,184.77970859,184.849700904,177.270533203,179.810254306,214450482
2025-10-16,182.209990781,183.259875489,179.750260894,181.790036898,179723309
2025-10-17,180.160215875,184.079785451,179.73026309,183.199882077,173135217
2025-10-20,183.109891959,185.179664669,181.710045682,182.619945762,128544711
2025-10-21,182.764929841,182.764929841,179.7802576,181.140108269,124240168
2025-10-22,181.120110465,183.419857921,176.740591398,180.260204895,162249552
2025-10-23,180.400189523,183.009902939,179.770358687,182.139998467,111363718
2025-10-24,183.814814549,187.449415419,183.479851333,186.239548279,131296677
2025-10-27,189.969138718,191.978918016,188.411109811,191.468974015,153452704
2025-10-28,193.028802723,203.127693723,191.888927898,201.007926503,297986180
2025-10-29,207.95716338,212.166601124,204.752515295,207.017266593,308829564
2025-10-30,205.127474119,206.137363219,201.387884779,202.867722272,178864443
2025-10-31,206.427331377,207.947164478,202.047812309,202.467766193,179802178
2025-11-03,208.057152399,211.311794994,205.5374291,206.857284162,180267285
2025-11-04,202.977710194,203.947503697,197.90826689,198.66818344,188919320
2025-11-05,198.748174656,202.897718978,194.62862704,195.188565551,171350332
2025-11-06,196.398432691,197.598300928,186.359535103,188.059348439,223029778
2025-11-07,184.87969761,188.299322087,178.890355324,188.129340753,264942255
2025-11-10,195.088576531,199.918046188,193.76872147,199.028143911,198897134
2025-11-11,195.13357159,195.398542493,191.278994877,193.138790645,176483327
2025-11-12,195.698509552,195.868490886,191.109013543,193.778720372,154935263
2025-11-13,191.029022327,191.418979505,183.829812902,186.839482398,207423074
2025-11-14,182.839921606,190.989026719,180.560171954,190.149118953,186591856
2025-11-17,185.944580671,188.979247422,184.299761295,186.579510946,173628858
2025-11-18,183.354865058,184.77970859,179.63027407,181.340086309,213598877
2025-11-19,184.769709688,187.834373145,182.810024889,186.49951973,247246436
2025-11-20,195.928484298,195.978478808,179.83025211,180.620165366,343504849
2025-11-21,181.215100034,184.539734942,172.91101194,178.860358618,346926153
2025-11-24,179.470291639,183.479851333,176.460622143,182.529955644,256618335
2025-11-25,174.890794532,178.140437675,169.53138307,177.800475008,320600271
2025-11-26,181.610056662,182.889916116,178.220428891,180.240207091,183852010
2025-11-28,178.990344343,179.270313599,176.480619947,176.980565046,121332776
2025-12-01,174.740811002,180.280202699,173.660929588,179.900244424,188130955
2025-12-02,181.740042388,185.63961416,179.98023564,181.440075329,182632230
2025-12-03,181.060117053,182.429966625,179.090433352,179.570280658,165138023
2025-12-04,181.610170362,184.505013679,179.950260204,183.370075107,167364857
2025-12-05,183.880047505,184.650005831,180.900208788,182.400127605,143971098
2025-12-08,182.630115157,187.989825064,182.390128147,185.539957662,204378106
2025-12-09,185.549957121,185.70664864,183.310078354,184.959989053,144719705
2025-12-10,184.954989324,185.469961451,182.025147901,183.770053458,162785370
2025-12-11,180.265243156,181.310186598,176.610440972,180.920207706,182136641
2025-12-12,181.100197964,182.810105415,174.610549216,175.010527567,204274918
2025-12-15,177.926369747,178.405343823,175.020527026,176.280458832,164775636
