date,open,high,low,close,volume
2025-06-12,9.25,9.51,9.19,9.45,5919584
2025-06-13,9.45,9.55,9.16,9.25,6975000
2025-06-16,9.25,9.25,9.07,9.15,3611500
2025-06-17,9.24,9.24,8.93,9.02,3220325
2025-06-18,9.04,9.04,8.77,9.02,6096000
2025-06-19,9.04,9.05,8.61,8.78,4950964
2025-06-20,8.8,9.04,8.69,8.75,11432920
2025-06-23,8.74,8.93,8.65,8.92,3523137
2025-06-24,9.02,9.17,8.82,9.05,4397840
2025-06-25,9.15,9.15,8.95,9.05,2493500
2025-06-26,9.14,9.17,8.97,9.02,2494600
2025-06-27,9.02,9.26,8.92,9.19,6843376
2025-06-30,9.19,9.47,9.05,9.41,8072000
2025-07-02,9.51,9.89,9.39,9.5,10064000
2025-07-03,9.5,10.45,9.33,10.31,27568500
2025-07-04,10.31,10.65,10.19,10.49,18222574
2025-07-07,10.55,10.61,10.35,10.49,7279500
2025-07-08,10.37,10.81,10.31,10.65,9160186
2025-07-09,10.81,10.85,10.37,10.63,6784000
2025-07-10,10.69,11.11,10.57,10.85,13771500
2025-07-11,10.77,10.85,10.45,10.49,9876500
2025-07-14,10.51,10.53,10.17,10.47,4996500
2025-07-15,10.47,11.19,10.47,10.99,13613500
2025-07-16,11.01,11.01,10.57,10.73,9588800
2025-07-17,10.67,10.85,10.49,10.69,12719680
2025-07-18,10.35,10.43,9.16,9.69,140926700
2025-07-21,9.75,9.82,9.58,9.75,13774000
2025-07-22,9.71,9.93,9.65,9.87,9252934
2025-07-23,9.91,9.95,9.73,9.85,8110500
2025-07-24,9.85,9.99,9.77,9.87,7156500
2025-07-25,10.07,10.29,9.97,10.05,12162500
2025-07-28,10.05,10.39,9.93,10.21,15658000
2025-07-29,10.19,10.55,9.97,10.49,22357250
2025-07-30,10.51,10.53,10.01,10.13,16147000
2025-07-31,10.11,10.57,9.87,9.95,17103500
2025-08-01,9.93,10.09,9.83,9.99,9751875
2025-08-04,9.87,10.47,9.8,10.41,11589000
2025-08-05,10.4,10.54,10.25,10.31,6163000
2025-08-06,10.39,10.5,10.23,10.39,7445500
2025-08-07,10.31,10.55,10.07,10.33,12258201
2025-08-08,10.31,10.31,10.07,10.29,7890500
2025-08-11,10.27,10.68,10.23,10.67,12998400
2025-08-12,10.63,10.82,10.53,10.7,6566500
2025-08-13,10.7,10.9,10.64,10.81,8429298
2025-08-14,10.83,11.11,10.82,11.1,11284608
2025-08-15,11.0,13.96,10.95,13.45,103520800
2025-08-18,13.86,14.12,12.85,13.3,51920966
2025-08-19,13.74,13.84,12.55,12.78,42046000
2025-08-20,12.78,12.8,12.16,12.6,24059500
2025-08-21,12.7,12.93,12.3,12.47,12125459
2025-08-22,12.47,12.95,12.37,12.92,21266400
2025-08-25,13.18,13.23,11.63,12.15,56204324
2025-08-26,12.33,13.25,12.29,13.14,50097500
2025-08-27,13.06,13.07,12.3,12.58,37134000
2025-08-28,12.59,13.22,12.35,13.02,34144500
2025-08-29,13.03,13.48,12.63,13.1,28975360
2025-09-01,13.17,13.29,12.42,12.61,26961500
2025-09-02,12.65,12.65,11.58,11.69,29602500
2025-09-03,11.69,11.77,11.36,11.49,14260700
2025-09-04,11.54,11.68,10.91,11.05,21963400
2025-09-05,11.15,11.59,10.98,11.47,19039617
2025-09-08,11.51,11.54,11.26,11.42,8559000
2025-09-09,11.44,11.44,11.2,11.26,7588500
2025-09-10,11.3,11.54,11.12,11.23,8743000
2025-09-11,11.31,12.42,11.16,12.11,49101500
2025-09-12,12.22,12.54,11.92,12.32,29887000
2025-09-15,12.17,12.2,11.62,11.75,19506500
2025-09-16,11.76,11.82,11.29,11.5,16682500
2025-09-17,11.48,11.7,11.45,11.66,13852500
2025-09-18,11.66,12.01,11.36,11.65,20858400
2025-09-19,11.75,12.35,11.64,11.8,34211639
2025-09-22,11.91,12.09,11.65,11.96,25846914
2025-09-23,12.1,12.55,11.41,11.71,28295724
2025-09-24,11.71,11.71,11.38,11.56,16821000
2025-09-25,11.61,12.28,11.45,11.75,29916500
2025-09-26,11.74,11.74,11.33,11.42,19371000
2025-09-29,11.55,12.42,11.31,12.24,51511000
2025-09-30,12.45,12.45,11.91,12.18,19789400
2025-10-02,12.18,12.33,11.91,12.15,10745287
2025-10-03,12.1,12.3,11.96,12.28,7519500
2025-10-06,12.3,12.52,11.79,11.84,10717000
2025-10-08,11.84,11.87,11.46,11.87,10862000
2025-10-09,11.87,12.76,11.77,12.47,36316557
2025-10-10,12.46,13.15,12.26,12.4,41487500
2025-10-13,11.8,12.68,11.8,12.55,35871500
2025-10-14,12.95,14.15,12.86,12.9,71559200
2025-10-15,13.14,14.15,12.59,13.77,52205000
2025-10-16,13.77,14.03,13.25,13.53,71647000
2025-10-17,13.52,13.52,12.05,12.2,53670000
2025-10-20,12.46,12.64,12.0,12.13,26577700
2025-10-21,12.25,13.27,12.25,13.05,36057100
2025-10-22,12.85,13.2,12.6,12.83,22730867
2025-10-23,12.74,12.78,12.13,12.3,21831353
2025-10-24,12.65,12.95,12.53,12.86,21567000
2025-10-27,13.05,13.45,13.0,13.16,26983038
2025-10-28,13.17,14.07,12.9,13.63,47816113
2025-10-30,14.05,14.1,13.3,13.72,25833933
2025-10-31,13.72,13.84,12.83,12.87,27733400
2025-11-03,12.69,12.83,11.9,12.47,43467844
2025-11-04,12.47,12.61,12.09,12.25,14700850
2025-11-05,12.19,12.19,11.66,12.01,14991381
2025-11-06,12.15,12.45,11.99,12.3,18848931
2025-11-07,12.24,12.24,11.69,11.75,24623279
2025-11-10,11.76,11.95,11.49,11.9,19319919
2025-11-11,11.98,12.22,11.6,11.75,17408000
2025-11-12,11.76,11.84,11.55,11.8,7554245
2025-11-13,11.83,12.26,11.64,12.21,25553050
2025-11-14,11.85,12.08,11.81,11.88,12007900
2025-11-17,11.86,11.97,11.67,11.8,6538500
2025-11-18,11.77,11.77,11.23,11.3,21938900
2025-11-19,11.31,11.56,11.23,11.41,7175500
2025-11-20,11.57,11.85,11.25,11.45,12340300
2025-11-21,11.0,11.15,10.35,10.49,33385779
2025-11-24,10.65,10.87,10.45,10.8,11820088
2025-11-25,10.85,11.15,10.84,11.0,11989775
2025-11-26,11.13,11.29,11.08,11.21,10120002
2025-11-27,11.34,11.95,11.26,11.34,21536500
2025-11-28,11.34,11.38,11.06,11.17,15252761
2025-12-01,11.23,11.95,11.14,11.78,27263861
2025-12-02,11.74,12.22,11.59,11.92,16239808
2025-12-03,11.92,11.92,11.51,11.59,7544072
2025-12-04,11.71,11.74,11.41,11.64,6604500
2025-12-05,11.64,11.79,11.52,11.73,6116740
2025-12-08,11.75,12.25,11.74,12.18,17896400
2025-12-09,12.21,12.63,12.18,12.35,17369912
2025-12-10,12.43,12.43,11.85,12.09,9373000
2025-12-11,12.19,12.35,11.84,11.88,6413500
2025-12-12,12.0,12.16,11.78,12.03,5806240
2025-12-15,11.79,11.88,11.52,11.87,4311739
2025-12-16,11.87,11.87,11.28,11.43,16123808
2025-12-17,11.43,11.72,11.37,11.68,5657154
2025-12-18,11.81,11.81,11.35,11.44,6120975
2025-12-19,11.49,11.67,11.46,11.51,5987933
2025-12-22,11.7,12.34,11.63,12.22,13728686
2025-12-23,12.24,12.5,12.1,12.29,5927500
2025-12-24,12.32,12.54,12.22,12.34,7698370
2025-12-29,12.96,13.5,12.9,13.18,43395276
2025-12-30,13.32,13.48,13.01,13.36,16626886
2025-12-31,13.36,13.5,13.08,13.19,7057000
2026-01-02,13.19,13.45,13.04,13.44,6444028
2026-01-05,13.29,13.29,12.76,13.12,21351600
2026-01-06,13.2,13.5,12.92,13.37,14865500
2026-01-07,13.36,13.36,12.83,13.1,14317000
2026-01-08,13.1,13.18,12.85,13.09,11495970
2026-01-09,12.95,13.29,12.9,12.97,8361000
2026-01-12,12.97,13.48,12.57,12.9,15078202
2026-01-13,12.99,13.04,12.4,12.53,17919496
2026-01-14,12.58,12.63,12.35,12.46,11238496
2026-01-15,12.61,13.19,12.58,13.07,17641789
2026-01-16,13.13,13.56,13.07,13.48,16941500
2026-01-19,13.5,14.19,13.46,14.04,31916828
2026-01-20,13.9,14.04,13.03,13.34,31192660
2026-01-21,13.3,14.45,13.24,14.44,38592873
2026-01-22,14.67,15.68,14.52,14.82,36733447
2026-01-23,15.09,15.09,14.53,14.72,12624000
2026-01-26,14.73,14.82,14.4,14.62,14831248
2026-01-27,14.5,14.99,14.35,14.91,10197000
2026-01-28,15.11,15.49,14.92,15.32,18329000
2026-01-29,15.45,15.56,14.7,14.83,13422069
2026-01-30,14.83,14.94,14.41,14.79,13599054
2026-02-02,14.5,14.85,14.28,14.44,16550867
2026-02-03,14.62,15.09,14.47,14.99,13476000
2026-02-04,14.98,15.01,14.62,14.98,10831786
2026-02-05,14.95,14.98,14.46,14.6,16222500
2026-02-06,14.4,14.85,14.05,14.66,8107500
2026-02-09,15.0,15.99,14.99,15.65,25603744
2026-02-10,15.65,16.99,15.49,16.84,37666795
2026-02-11,17.0,19.3,16.9,18.78,64793206
2026-02-12,19.04,19.85,18.72,19.52,38796814
2026-02-13,19.25,19.78,18.9,19.38,19848148
2026-02-16,19.3,19.61,18.81,19.57,4578000
2026-02-20,19.57,19.75,19.24,19.39,6608240
2026-02-23,20.02,20.7,19.87,20.38,20714057
2026-02-24,20.8,23.0,20.5,22.9,46244103
2026-02-25,23.0,24.68,22.9,23.72,48601197
2026-02-26,23.0,24.76,23.0,24.28,32951866
2026-02-27,23.94,24.0,22.8,23.64,36026244
2026-03-02,23.0,24.68,22.74,23.72,29225115
2026-03-03,24.8,25.68,22.32,22.52,38496809
2026-03-04,22.4,23.04,21.74,22.22,29426355
2026-03-05,23.4,24.1,22.3,22.78,25003996
2026-03-06,22.76,22.76,21.26,21.7,25046334
2026-03-09,20.52,21.08,19.72,20.9,27714400
2026-03-10,21.72,22.98,21.64,22.66,21628492
2026-03-11,22.72,23.06,21.3,21.46,17132486
2026-03-12,21.5,22.48,21.38,21.56,11378761
2026-03-13,21.54,22.18,21.04,21.76,14860862
2026-03-16,22.16,22.38,20.62,22.2,17977598
2026-03-17,23.3,24.14,22.72,23.0,34550522
2026-03-18,21.4,22.4,21.18,22.02,207076921
2026-03-19,21.68,22.2,20.9,21.0,28579500
2026-03-20,21.38,21.78,20.32,20.54,23917830
2026-03-23,19.8,20.2,19.17,19.48,33895500
2026-03-24,19.86,20.08,18.69,19.9,25214871
