date,open,high,low,close,volume
2025-07-02,314.15326923,315.803691724,300.141916864,301.248630441,18177190
2025-07-03,303.481843074,305.842388006,301.904881521,302.218314873,6161145
2025-07-07,301.6796013,302.272186231,295.01914257,297.477635424,9031224
2025-07-08,297.982067225,301.973347119,297.565788555,301.385757532,9613844
2025-07-09,296.968306227,297.36989271,292.619418468,296.694052044,12816658
2025-07-10,296.840973928,298.672600079,290.513538135,293.363822679,11355625
2025-07-11,293.863357084,297.879221907,291.88480905,297.859632322,9808227
2025-07-14,295.450113429,297.800863569,292.864288275,294.41186545,10681441
2025-07-15,293.559718524,294.509813373,285.057838851,285.723884724,16019016
2025-07-16,286.546647273,289.916055807,284.783584668,286.48787852,9713979
2025-07-17,286.331161844,286.987412925,278.005588431,282.158580345,14792734
2025-07-18,281.982274085,282.158580345,275.047561172,276.849802946,14979714
2025-07-21,278.798966604,280.620797962,275.42955807,276.350268541,10319211
2025-07-22,276.830213361,281.218280289,276.21314145,279.278911424,14600338
2025-07-23,281.600277187,286.634800404,279.102605163,286.507468104,13111099
2025-07-24,277.290568597,283.275186662,272.510709979,272.8633225,22585190
2025-07-25,275.233662225,280.268185441,274.195414246,275.292430978,16486616
2025-07-28,277.682360287,279.151579125,273.95054444,276.330678957,15779352
2025-07-29,260.247630082,267.309675294,255.203312073,255.71264127,41706034
2025-07-30,259.36609878,261.158545761,252.824450879,260.580653019,22371770
2025-07-31,256.035869414,256.035869414,242.665977993,244.438835391,29606864
2025-08-01,245.467288577,246.329230295,229.785826185,232.890775328,39989180
2025-08-04,233.351130564,237.278842256,232.090149009,236.03490364,17427931
2025-08-05,236.211209901,246.897230297,235.123987961,245.849285475,23795862
2025-08-06,245.496672954,247.964862653,240.276048684,240.73640392,12946447
2025-08-07,241.363270624,243.641245458,234.585274387,239.64918198,11369901
2025-08-08,239.766719487,245.927643813,239.355338213,245.74154276,10185749
2025-08-11,248.66039085,253.097431739,246.965891791,247.191172013,11779538
2025-08-12,248.807312734,257.485498668,248.460675036,256.202380883,12207661
2025-08-13,258.964512297,266.602001554,257.49529346,266.232248147,19480262
2025-08-14,266.511399726,268.230385766,261.520953075,265.918814795,25011098
2025-08-15,295.518676974,303.932403517,288.662322399,297.771479192,68198475
2025-08-18,306.748406289,309.907128842,301.111503349,302.15954612,39600508
2025-08-19,302.561132602,304.128299362,293.069978912,297.996759414,22348565
2025-08-20,300.107537143,300.89601792,289.632006832,293.687050824,16678985
2025-08-21,296.086774925,300.275419883,291.688913205,297.125022903,13358957
2025-08-22,299.818590772,304.304605623,298.32978235,301.111503349,14930045
2025-08-25,302.15954612,302.531748225,296.517745784,298.604036533,8917077
2025-08-26,298.065322959,302.619901356,288.162885942,294.264943566,16303186
2025-08-27,294.372686281,299.691258473,294.333507112,297.644146893,9982781
2025-08-28,298.006554206,298.222039635,293.256079965,296.086774925,11234953
2025-08-29,296.096569717,303.63855975,294.735093594,303.51122745,12065367
2025-09-02,301.978342463,306.46925471,300.993965842,302.46318468,10957136
2025-09-03,301.787344014,303.236973267,297.467840632,301.562063793,9654569
2025-09-04,299.818590772,305.513282986,297.859632322,304.010761855,7725742
2025-09-05,304.069530609,311.415624796,301.875497145,308.917952772,14126705
2025-09-08,313.149303024,315.049492721,307.360678752,313.678221806,18438640
2025-09-09,325.676842312,344.492540276,320.446423251,340.780411962,46408865
2025-09-10,338.468840991,341.417073458,334.394207415,339.663805645,17804298
2025-09-11,341.838249525,353.57241064,338.743095174,346.353648752,18943509
2025-09-12,348.596656177,354.875118009,345.227247643,345.276221604,14016240
2025-09-15,346.217525593,346.666000274,337.617653959,342.900784269,11035852
2025-09-16,342.5163774,344.030151939,333.468031084,334.907092699,12695815
2025-09-17,332.847066141,338.08091352,332.847066141,336.71084801,8467682
2025-09-18,338.603312599,339.983234695,329.328264796,330.018225844,11255561
2025-09-19,331.67413236,336.069184235,329.052280377,331.861407501,13656837
2025-09-22,329.663388734,337.568371027,327.830063664,336.405293832,8903744
2025-09-23,336.10959624,347.641802328,335.085595478,342.703652541,12504059
2025-09-24,345.177655728,349.41598788,342.851501337,346.764566138,9016256
2025-09-25,343.896299496,345.167799141,338.672308704,340.604199638,8104859
2025-09-26,342.940210615,344.95095424,336.405293832,339.145424851,6774710
2025-09-29,339.046858987,340.594244486,336.553142628,340.229649355,6878937
2025-09-30,338.8201575,344.310276124,337.420522231,340.347928392,7429653
2025-10-01,338.968006296,343.699167768,336.730561183,343.304904312,8825487
2025-10-02,342.309389085,349.987669891,339.707250276,348.64717414,8564187
2025-10-03,352.12654914,362.72237952,351.49572761,355.034242128,13494786
2025-10-06,355.847410506,357.320970172,351.98855693,353.624750272,7181663
2025-10-07,354.255571802,359.48941918,352.924932638,358.444621022,7236242
2025-10-08,361.667724775,369.257296303,360.553930512,364.614844108,9438333
2025-10-09,367.177556572,370.82449354,360.829914931,362.416825341,8759801
2025-10-10,364.102301616,364.102301616,347.454527186,349.41598788,13141909
2025-10-13,349.652545953,354.009157142,348.252910684,353.516327822,5659400
2025-10-14,349.859534268,357.133695031,348.331861941,354.768114295,5974813
2025-10-15,354.235858629,358.99658986,350.746627044,355.970617836,6579630
2025-10-16,356.650722297,356.80842768,349.317422016,351.554867128,5872116
2025-10-17,345.96618264,353.250199989,345.798620671,351.485871024,8608378
2025-10-20,353.398048785,360.327229024,352.382918952,359.252861107,5996541
2025-10-21,359.903395809,365.728638372,356.31559836,360.130097296,6885288
2025-10-22,358.740318614,358.77974496,352.86579312,356.305741773,7833031
2025-10-23,350.480499211,357.084412099,348.569799937,355.280656788,5756666
2025-10-24,356.187462736,360.179380228,354.861751866,357.301257,5462101
2025-10-27,358.28691564,360.96790714,356.217032496,360.731349067,7766441
2025-10-28,375.220531075,375.53594184,353.489715039,362.564674137,18858685
2025-10-29,359.055729379,360.898911036,348.804879523,350.165088446,11874949
2025-10-30,342.531162279,349.455414225,338.672308704,339.80581614,11441932
2025-10-31,339.450979029,341.313873859,332.285240716,336.661565078,8390831
2025-11-03,334.266414583,335.813898648,321.916111824,329.002997445,11181376
2025-11-04,322.931340223,331.67413236,322.507507008,326.085447871,9646591
2025-11-05,321.620414232,325.46990405,319.57024426,323.039762673,9697089
2025-11-06,324.202839868,327.598433883,316.839969828,316.948392278,7922131
2025-11-07,315.070712569,319.895511612,309.654518342,319.560387674,9402873
2025-11-10,315.400908213,319.59981402,312.621350848,316.968105451,9283842
2025-11-11,318.663438312,323.157943144,315.292485763,322.753921668,7157796
2025-11-12,323.739580308,338.248475488,322.393762,334.197418478,10403259
2025-11-13,333.497600844,334.167848719,326.538850845,327.751210972,7788683
2025-11-14,322.261092348,323.505092117,315.893737533,317.24408987,8676498
2025-11-17,316.002159984,323.177754883,314.848939375,315.923307292,6485370
2025-11-18,312.463645466,312.9466182,304.341818272,309.082836331,9182145
2025-11-19,309.427816855,310.4824716,300.162625639,304.657229037,8181075
2025-11-20,306.352561898,310.231128646,305.5541784,307.072092705,7337568
2025-11-21,307.436786402,319.190765684,306.973526841,315.38119504,8406306
2025-11-24,319.870870146,321.172925209,313.064897236,314.474389092,10773806
2025-11-25,316.514702476,323.29603392,316.30180021,321.600701059,6149110
2025-11-26,321.906255237,330.382919541,321.216294189,324.981510194,5504205
2025-11-28,326.913401128,327.297807998,324.173270109,325.040649712,2464462
2025-12-01,322.468080662,325.326490718,318.397310479,318.574729034,6154560
2025-12-02,318.732434416,323.985994968,318.170608992,319.885655025,7978098
2025-12-03,321.32471664,336.508787989,320.348914586,334.838096594,9769961
2025-12-04,334.532542416,336.365867486,324.00570814,328.707299853,8061622
2025-12-05,330.1956444,330.895462034,323.798719826,326.164300562,5905996
2025-12-08,326.164301043,326.561215313,320.339584137,321.123489819,4782815
2025-12-09,320.667038409,323.842352566,319.992284151,321.103644106,4628440
2025-12-10,320.260201283,326.194069614,317.13450141,325.836846771,5910546
2025-12-11,327.821418119,336.632914904,326.223838184,334.132355006,7513165
