date,open,high,low,close,volume
2025-06-04,6.2907,6.3007,6.1407,6.2207,12651028
2025-06-05,6.1807,6.2607,6.1607,6.2307,12044820
2025-06-06,6.1807,6.2607,6.1407,6.2007,10182080
2025-06-09,6.2007,6.2007,6.1107,6.1707,8259442
2025-06-10,6.1707,6.2807,6.1307,6.2707,17564128
2025-06-11,6.3107,6.3107,6.1907,6.2507,13989090
2025-06-12,6.2607,6.3607,6.2007,6.3107,12526000
2025-06-13,6.3107,6.3807,6.2707,6.3407,8445648
2025-06-16,6.3607,6.5307,6.3207,6.5107,13844511
2025-06-17,6.4407,6.5407,6.3507,6.5007,12996165
2025-06-18,6.4007,6.6207,6.4007,6.5807,14167703
2025-06-19,6.5807,6.5907,6.3407,6.4107,12926802
2025-06-20,6.4107,6.5807,6.3607,6.4807,20135726
2025-06-23,6.4807,6.5607,6.3907,6.5607,9415186
2025-06-24,6.5307,6.6007,6.4607,6.5607,13464212
2025-06-25,6.5634,6.6234,6.5034,6.5334,7521101
2025-06-26,6.5334,6.5334,6.3234,6.4234,13780352
2025-06-27,6.4634,6.4734,6.1934,6.2234,15748529
2025-06-30,6.2334,6.3034,6.1634,6.2934,14229652
2025-07-02,6.2334,6.3934,6.2334,6.2834,10110624
2025-07-03,6.3434,6.3534,6.1934,6.2334,14874380
2025-07-04,6.2634,6.2634,6.1334,6.2034,12538148
2025-07-07,6.2134,6.2234,6.1034,6.1534,9619000
2025-07-08,6.1734,6.2334,6.1034,6.1734,9171631
2025-07-09,6.2234,6.2334,6.1134,6.2334,7472146
2025-07-10,6.2334,6.3034,6.1734,6.2634,4419834
2025-07-11,6.2134,6.4234,6.2134,6.4034,14218663
2025-07-14,6.3934,6.5734,6.3234,6.5434,13262728
2025-07-15,6.4834,6.6834,6.4834,6.6334,14308919
2025-07-16,6.6634,6.7134,6.5634,6.7134,11735142
2025-07-17,6.6734,6.7434,6.5334,6.5634,11105000
2025-07-18,6.5634,6.6234,6.5134,6.6134,8874093
2025-07-21,6.5534,6.9834,6.5534,6.7534,17446485
2025-07-22,6.8834,6.8834,6.7134,6.8334,10444195
2025-07-23,6.8134,6.9134,6.6634,6.7734,11251788
2025-07-24,6.7234,6.8834,6.7234,6.8634,9191747
2025-07-25,6.8934,6.9234,6.7734,6.7934,8118742
2025-07-28,6.7534,6.9034,6.7534,6.8434,4517802
2025-07-29,6.8134,6.8934,6.7334,6.8334,6230921
2025-07-30,6.7534,6.8834,6.7034,6.7934,6076472
2025-07-31,6.7834,6.8234,6.6834,6.7234,11312032
2025-08-01,6.7034,6.7734,6.6134,6.6334,6589205
2025-08-04,6.6334,6.7334,6.5634,6.6634,7912019
2025-08-05,6.6634,6.8734,6.6634,6.8334,9757828
2025-08-06,6.8534,6.8934,6.7434,6.7534,4360136
2025-08-07,6.7834,6.8834,6.7334,6.8634,4635458
2025-08-08,6.8834,6.8934,6.7934,6.8434,4091967
2025-08-11,6.8434,6.8634,6.7534,6.8134,2580746
2025-08-12,6.8534,6.8534,6.7234,6.7734,6251577
2025-08-13,6.7734,6.8134,6.6434,6.7434,10112045
2025-08-14,6.7734,6.8134,6.6334,6.6934,11590856
2025-08-15,6.6934,6.6934,6.5834,6.6234,7278000
2025-08-18,6.6834,6.6834,6.5834,6.6234,15133794
2025-08-19,6.6234,6.6534,6.5334,6.5434,5191114
2025-08-20,6.5434,6.6334,6.5134,6.6034,5701563
2025-08-21,6.6334,6.6934,6.5534,6.6034,9379926
2025-08-22,6.6334,6.7434,6.5934,6.6534,10633520
2025-08-25,6.7234,6.9334,6.6034,6.6234,15247358
2025-08-26,6.8334,6.8834,6.6834,6.8334,27159915
2025-08-27,6.8334,7.1834,6.8334,6.9534,30893545
2025-08-28,6.9834,7.0734,6.9534,7.0234,17248746
2025-08-29,7.0234,7.0934,6.9934,7.0434,19810599
2025-09-01,7.0734,7.0734,6.8934,7.0334,11438945
2025-09-02,7.0334,7.0634,6.9134,6.9534,9916878
2025-09-03,6.9134,7.2334,6.9134,7.1434,26462682
2025-09-04,7.1434,7.2134,6.8234,6.8634,20012618
2025-09-05,6.8734,7.1134,6.8634,7.0934,28624922
2025-09-08,7.1134,7.1534,7.0534,7.1234,7677862
2025-09-09,7.1634,7.1734,7.1034,7.1534,7158290
2025-09-10,7.0634,7.1534,7.0134,7.1034,11104385
2025-09-11,7.1034,7.2534,7.0534,7.1834,11617736
2025-09-12,7.2334,7.2434,7.1134,7.1634,17544228
2025-09-15,7.1834,7.2134,7.1034,7.1834,7481293
2025-09-16,7.1634,7.2834,7.0134,7.0934,12178893
2025-09-17,7.1334,7.1334,6.9834,7.0334,12640303
2025-09-18,7.0634,7.0634,6.9134,6.9934,13089468
2025-09-19,7.0434,7.0434,6.9134,6.9534,11464512
2025-09-22,6.9134,6.9334,6.8034,6.8634,19390500
2025-09-23,6.9034,6.9234,6.8234,6.8734,7194350
2025-09-24,6.9134,6.9334,6.7934,6.8534,9933245
2025-09-25,6.8834,6.9234,6.8234,6.8434,9064000
2025-09-26,6.8034,6.9134,6.8034,6.8334,8370459
2025-09-29,6.8534,6.8734,6.8034,6.8234,11592836
2025-09-30,6.8534,6.8834,6.7834,6.8034,19335029
2025-10-02,6.8434,6.9634,6.8134,6.9334,7717070
2025-10-03,6.8934,6.9534,6.8634,6.9034,3019775
2025-10-06,6.9034,6.9334,6.8234,6.8734,4833960
2025-10-08,6.85,6.86,6.66,6.78,15395487
2025-10-09,6.9,6.93,6.82,6.86,11143641
2025-10-10,6.92,7.08,6.81,7.03,21545937
2025-10-13,6.85,7.07,6.85,7.07,11010640
2025-10-14,7.08,7.15,7.01,7.09,10782800
2025-10-15,7.13,7.19,7.04,7.16,7797403
2025-10-16,7.1,7.26,7.1,7.22,20204657
2025-10-17,7.14,7.33,7.12,7.22,12615147
2025-10-20,7.2,7.31,7.16,7.28,8016935
2025-10-21,7.26,7.29,7.19,7.22,3827849
2025-10-22,7.2,7.28,7.18,7.23,7891955
2025-10-23,7.21,7.27,7.19,7.24,5235910
2025-10-24,7.26,7.26,7.12,7.17,6081239
2025-10-27,7.12,7.23,7.12,7.14,5277235
2025-10-28,7.19,7.46,7.19,7.4,29551298
2025-10-30,7.45,7.54,7.38,7.48,13475395
2025-10-31,7.48,7.48,7.37,7.39,9968869
2025-11-03,7.39,7.44,7.32,7.44,4443195
2025-11-04,7.37,7.47,7.37,7.44,5569282
2025-11-05,7.4,7.49,7.36,7.47,5321265
2025-11-06,7.47,7.74,7.47,7.62,17551131
2025-11-07,7.58,7.65,7.52,7.55,5849125
2025-11-10,7.55,7.61,7.52,7.58,4017230
2025-11-11,7.56,7.66,7.56,7.63,3918770
2025-11-12,7.64,7.74,7.55,7.71,12905082
2025-11-13,7.73,7.75,7.58,7.66,7072795
2025-11-14,7.65,7.72,7.61,7.69,5941617
2025-11-17,7.72,7.76,7.62,7.75,5832000
2025-11-18,7.77,7.77,7.46,7.51,14075949
2025-11-19,7.45,7.6,7.45,7.58,5624628
2025-11-20,7.47,7.6,7.47,7.55,4661350
2025-11-21,7.44,7.5,7.35,7.45,11544300
2025-11-24,7.41,7.57,7.41,7.57,10490366
2025-11-25,7.55,7.57,7.48,7.51,5071053
2025-11-26,7.55,7.62,7.43,7.59,6931847
2025-11-27,7.63,7.67,7.58,7.61,3893332
2025-11-28,7.49,7.65,7.48,7.48,2804186
2025-12-01,7.5,7.59,7.47,7.56,4730315
2025-12-02,7.49,7.64,7.49,7.63,7719610
2025-12-03,7.63,7.66,7.48,7.61,5812557
2025-12-04,7.59,7.69,7.58,7.6,6228682
2025-12-05,7.55,7.63,7.38,7.38,8253702
2025-12-08,7.49,7.49,7.31,7.35,11704552
2025-12-09,7.37,7.37,7.07,7.12,21406527
2025-12-10,7.17,7.17,6.82,6.89,31162114
2025-12-11,6.94,6.96,6.8,6.87,19761076
2025-12-12,6.94,7.02,6.82,7.02,29203937
2025-12-15,7.0,7.0,6.88,6.95,18057386
2025-12-16,7.01,7.01,6.71,6.84,21760190
2025-12-17,6.85,6.86,6.74,6.79,9583600
2025-12-18,6.79,6.81,6.7,6.81,14185585
2025-12-19,6.82,6.96,6.8,6.93,14763607
2025-12-22,6.93,6.95,6.8,6.84,8195746
2025-12-23,6.84,6.91,6.82,6.84,5197517
2025-12-24,6.9,6.9,6.8,6.82,2811784
2025-12-29,6.82,6.84,6.73,6.75,4953452
2025-12-30,6.82,6.82,6.63,6.72,8010779
2025-12-31,6.68,6.79,6.66,6.79,3585105
2026-01-02,6.79,6.85,6.7,6.84,4056063
2026-01-05,6.92,6.98,6.84,6.88,11551493
2026-01-06,6.9,7.0,6.86,6.95,13112984
2026-01-07,6.94,7.02,6.9,6.99,8790600
2026-01-08,6.98,7.1,6.93,7.09,9258432
2026-01-09,7.04,7.11,6.95,7.01,9864531
2026-01-12,6.98,7.02,6.93,6.98,16085536
2026-01-13,6.98,7.0,6.85,6.88,20536037
2026-01-14,6.92,6.96,6.84,6.86,13998860
2026-01-15,6.86,6.93,6.78,6.85,14581878
2026-01-16,6.85,6.93,6.82,6.91,21407644
2026-01-19,6.8,6.99,6.8,6.89,11780000
2026-01-20,6.83,6.92,6.83,6.91,14142598
2026-01-21,6.91,6.96,6.84,6.93,16012132
2026-01-22,6.92,7.11,6.92,7.11,12908535
2026-01-23,7.11,7.12,6.99,7.05,9121432
2026-01-26,7.01,7.09,7.0,7.08,11833598
2026-01-27,7.08,7.1,6.97,7.04,11536022
2026-01-28,7.0,7.13,6.98,7.13,13796170
2026-01-29,7.21,7.57,7.21,7.45,32516494
2026-01-30,7.46,7.53,7.38,7.38,18690818
2026-02-02,7.32,7.44,7.27,7.4,26490258
2026-02-03,7.4,7.53,7.38,7.46,10423556
2026-02-04,7.5,7.6,7.43,7.47,12948069
2026-02-05,7.47,7.6,7.42,7.53,10643075
2026-02-06,7.53,7.58,7.45,7.52,10593407
2026-02-09,7.46,7.61,7.46,7.58,10582143
2026-02-10,7.52,7.59,7.48,7.56,8144545
2026-02-11,7.59,7.64,7.53,7.64,7352755
2026-02-12,7.6,7.65,7.48,7.52,10931276
2026-02-13,7.52,7.62,7.42,7.6,6582988
2026-02-16,7.6,7.64,7.58,7.59,1184768
2026-02-20,7.59,7.69,7.5,7.67,5658521
2026-02-23,7.68,7.73,7.68,7.71,5304124
2026-02-24,7.7,7.73,7.66,7.73,7481723
2026-02-25,7.73,7.79,7.6,7.65,9384205
2026-02-26,7.65,7.7,7.5,7.57,6021648
2026-02-27,7.56,7.73,7.51,7.63,12866462
2026-03-02,7.6,7.69,7.54,7.65,6164096
2026-03-03,7.65,7.67,7.49,7.5,7410042
2026-03-04,7.5,7.5,7.31,7.42,8855317
2026-03-05,7.49,7.65,7.45,7.54,8202482
2026-03-06,7.5,7.56,7.43,7.48,6950970
2026-03-09,7.34,7.44,7.28,7.33,7941008
2026-03-10,7.38,7.48,7.34,7.4,6768305
2026-03-11,7.34,7.44,7.34,7.38,3752429
2026-03-12,7.38,7.43,7.31,7.39,3670923
2026-03-13,7.32,7.5,7.32,7.46,7419533
2026-03-16,7.4,7.45,7.36,7.43,3912728
2026-03-17,7.4,7.48,7.4,7.41,6259470
2026-03-18,7.41,7.5,7.39,7.45,4152686
2026-03-19,7.45,7.49,7.4,7.46,3970822
2026-03-20,7.4,7.49,7.38,7.39,13537198
2026-03-23,7.32,7.35,7.16,7.24,17751706
2026-03-24,7.34,7.56,7.31,7.5,12852196
2026-03-25,7.44,7.65,7.44,7.63,19757139
2026-03-26,7.63,7.74,7.45,7.47,15062500
